# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-1.533539742231369019e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,1.036171317100524902e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-8.638288974761962891e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.330415189266204834e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,3.577077984809875488e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.966025471687316895e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,3.561185300350189209e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.262372016906738281e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-8.682963252067565918e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-6.229362487792968750e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,2.521212100982666016e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.893882989883422852e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-8.067429065704345703e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.472938090562820435e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-1.230442523956298828e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.460628986358642578e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.518573462963104248e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.120022028684616089e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,5.344503521919250488e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.548856526613235474e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-1.762022376060485840e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.550626039505004883e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,4.451763927936553955e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.128086388111114502e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-5.275878310203552246e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.751638740301132202e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,3.042742013931274414e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.140090465545654297e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-9.319790601730346680e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,6.753686070442199707e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-9.101498723030090332e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.801038771867752075e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-6.723009347915649414e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.727706432342529297e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,8.464938402175903320e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.641209661960601807e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-3.924131989479064941e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,7.025563716888427734e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.883828639984130859e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.432424187660217285e+00
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-3.908089995384216309e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.192160487174987793e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,2.169638872146606445e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-2.648988366127014160e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-2.303292602300643921e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.906780153512954712e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-2.082540094852447510e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.910115480422973633e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,5.080076456069946289e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.731103897094726562e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,4.476386904716491699e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,3.699634075164794922e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-2.956211566925048828e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-3.743554949760437012e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,3.581957817077636719e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.039736151695251465e+00
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.971595883369445801e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.676769793033599854e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,2.578547596931457520e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,2.221012264490127563e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,2.239252924919128418e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.514482736587524414e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,5.300472378730773926e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,3.808225691318511963e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-3.233528137207031250e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-2.600319385528564453e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-2.959901690483093262e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.532095909118652344e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-5.038112401962280273e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,3.608679771423339844e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,2.749891281127929688e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.845560312271118164e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-6.866590976715087891e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.021789737045764923e-02,-2.593159973621368408e-01
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.667359471321105957e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.110336489975452423e-02,-7.347887754440307617e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.908972263336181641e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.231193616986274719e-01,-7.408231496810913086e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,1.550144553184509277e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.082824781537055969e-01,7.622748613357543945e-02
2.441406250000000000e-04,0.000000000000000000e+00,-2.441406250000000000e-02,-5.948155522346496582e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.372192457318305969e-01,-4.150271415710449219e-04
2.441406250000000000e-04,0.000000000000000000e+00,5.435943976044654846e-02,-7.497788667678833008e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.707740932703018188e-01,7.648701667785644531e-01
2.441406250000000000e-04,0.000000000000000000e+00,5.489349663257598877e-01,-8.617322444915771484e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.144783318042755127e-01,8.165836334228515625e-04
8.907318115234375000e-04,1.373291164636611938e-01,4.016876369714736938e-01,-3.840392529964447021e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.365947753190994263e+00,1.255469560623168945e+00
3.587722778320312500e-03,2.593994438648223877e-01,6.528854370117187500e-01,-3.662371039390563965e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.856040984392166138e+00,1.556111931800842285e+00
7.595062255859375000e-03,1.831054985523223877e-01,9.099960327148437500e-01,-1.769204854965209961e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.712322235107421875e+00,2.206951379776000977e+00
9.061813354492187500e-03,6.103518605232238770e-02,1.579666137695312500e+00,-2.141488790512084961e+00,2.059936523437500000e-04,1.525879185646772385e-02,2.782058769837021828e+00,2.043724060058593750e+00
1.152801513671875000e-02,2.593994438648223877e-01,1.877784758806228638e+00,-2.040048122406005859e+00,9.422302246093750000e-04,6.103516370058059692e-02,3.158283278346061707e+00,2.914266824722290039e+00
1.401329040527343750e-02,9.155276417732238770e-02,2.931213408708572388e+00,-2.401735067367553711e+00,2.025604248046875000e-03,6.103516370058059692e-02,4.133987471461296082e+00,3.380784749984741211e+00
1.775932312011718750e-02,2.746582329273223877e-01,3.246116667985916138e+00,-4.652290821075439453e+00,3.490447998046875000e-03,1.220703199505805969e-01,4.415416762232780457e+00,4.915544986724853516e+00
2.166366577148437500e-02,2.136230766773223877e-01,3.703498870134353638e+00,-4.039300918579101562e+00,5.670547485351562500e-03,1.373291164636611938e-01,4.967403441667556763e+00,5.101351737976074219e+00
2.802276611328125000e-02,5.340576767921447754e-01,3.565979003906250000e+00,-3.396332979202270508e+00,8.285522460937500000e-03,1.678466945886611938e-01,5.376052886247634888e+00,5.300231456756591797e+00
3.919029235839843750e-02,7.781983017921447754e-01,2.486038208007812500e+00,-1.754616379737854004e+00,1.221275329589843750e-02,2.899170219898223877e-01,5.353450775146484375e+00,5.296320438385009766e+00
4.838752746582031250e-02,5.340576767921447754e-01,2.304267883300781250e+00,-2.422052621841430664e+00,1.713943481445312500e-02,2.746582329273223877e-01,5.464839935302734375e+00,5.427106380462646484e+00
5.736923217773437500e-02,3.814697861671447754e-01,2.298545837402343750e+00,-2.348288536071777344e+00,2.347946166992187500e-02,2.899170219898223877e-01,5.087757110595703125e+00,5.178991317749023438e+00
6.313705444335937500e-02,1.220703721046447754e-01,2.811431884765625000e+00,-2.845637798309326172e+00,2.852058410644531250e-02,2.899170219898223877e-01,4.822254180908203125e+00,4.876366138458251953e+00
6.406974792480468750e-02,1.525884773582220078e-02,3.359222413040697575e+00,-3.569871902465820312e+00,3.252220153808593750e-02,2.288818657398223877e-01,4.570007324218750000e+00,4.709662437438964844e+00
6.408691406250000000e-02,0.000000000000000000e+00,3.595352232456207275e+00,-3.297026157379150391e+00,3.478240966796875000e-02,1.220703423023223877e-01,4.991531372070312500e+00,4.995478153228759766e+00
6.408691406250000000e-02,1.525878999382257462e-02,4.002952634356915951e+00,-3.948468923568725586e+00,3.542709350585937500e-02,1.525878999382257462e-02,5.072784481570124626e+00,5.048985481262207031e+00
6.665420532226562500e-02,1.068115383386611938e-01,3.903389021754264832e+00,-4.153534889221191406e+00,3.500747680664062500e-02,-4.577637463808059692e-02,5.587101057171821594e+00,5.332330226898193359e+00
7.030868530273437500e-02,2.593994438648223877e-01,3.706932097673416138e+00,-3.433242082595825195e+00,3.415679931640625000e-02,0.000000000000000000e+00,5.650901854038238525e+00,5.730437755584716797e+00
7.615852355957031250e-02,4.577637016773223877e-01,3.241920500993728638e+00,-3.075478076934814453e+00,3.373527526855468750e-02,-3.051758185029029846e-02,6.077480383217334747e+00,6.076179027557373047e+00
8.494567871093750000e-02,6.103516221046447754e-01,2.447509765625000000e+00,-2.776726007461547852e+00,3.290557861328125000e-02,-6.103515997529029846e-02,6.182003028690814972e+00,6.238478183746337891e+00
9.387397766113281250e-02,6.408692002296447754e-01,1.917457580566406250e+00,-1.186089515686035156e+00,3.210067749023437500e-02,-6.103515997529029846e-02,6.512355826795101166e+00,6.341561794281005859e+00
1.048793792724609375e-01,7.019043564796447754e-01,1.113700866699218750e+00,-1.164185762405395508e+00,3.118896484375000000e-02,-4.577637463808059692e-02,6.952953383326530457e+00,6.899518013000488281e+00
1.159515380859375000e-01,6.256104111671447754e-01,7.106781005859375000e-01,-4.200949668884277344e-01,3.077888488769531250e-02,-1.525878999382257462e-02,7.386112244799733162e+00,7.241927623748779297e+00
1.242980957031250000e-01,3.204346299171447754e-01,7.801055908203125000e-01,-1.252182602882385254e+00,3.076171875000000000e-02,0.000000000000000000e+00,7.365226775407791138e+00,7.206025123596191406e+00
1.280288696289062500e-01,9.155279397964477539e-02,1.371383666992187500e+00,-1.678193330764770508e+00,3.188896179199218750e-02,1.068115308880805969e-01,7.622337356209754944e+00,7.444448471069335938e+00
