# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
3.067016601562500000e-03,4.577637091279029846e-02,1.649665843695402145e+00,-1.369478583335876465e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.402305662631988525e+00,1.941803216934204102e+00
4.753112792968750000e-03,1.068115308880805969e-01,2.200317405164241791e+00,-2.145813465118408203e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.911472380161285400e+00,2.856545209884643555e+00
7.543563842773437500e-03,1.831054836511611938e-01,2.281761184334754944e+00,-3.567606925964355469e+00,4.482269287109375000e-04,1.525879185646772385e-02,3.404998833313584328e+00,3.136705160140991211e+00
1.030158996582031250e-02,1.678466945886611938e-01,3.122139021754264832e+00,-2.441221475601196289e+00,9.384155273437500000e-04,0.000000000000000000e+00,4.252910673618316650e+00,4.302970409393310547e+00
1.840209960937500000e-02,5.950928330421447754e-01,1.973915100097656250e+00,-2.036224603652954102e+00,1.384735107421875000e-03,1.525878999382257462e-02,4.618263302370905876e+00,4.393557071685791016e+00
2.679252624511718750e-02,5.035400986671447754e-01,2.187347412109375000e+00,-1.469143033027648926e+00,2.277374267578125000e-03,3.051758557558059692e-02,5.280113264918327332e+00,5.106231689453125000e+00
3.783607482910156250e-02,5.645752549171447754e-01,1.245307922363281250e+00,-1.386433482170104980e+00,2.595901489257812500e-03,4.577637091279029846e-02,5.651092581450939178e+00,5.679410934448242188e+00
4.571914672851562500e-02,4.577637314796447754e-01,1.382064819335937500e+00,-1.679469704627990723e+00,3.831863403320312500e-03,6.103516370058059692e-02,5.935573622584342957e+00,5.705265045166015625e+00
5.593681335449218750e-02,7.476807236671447754e-01,5.043029785156250000e-01,-9.147682189941406250e-01,4.354476928710937500e-03,6.103516370058059692e-02,6.329059645533561707e+00,6.092120170593261719e+00
6.089591979980468750e-02,4.577642679214477539e-02,1.457977294921875000e+00,-1.485493898391723633e+00,5.811691284179687500e-03,3.051758557558059692e-02,6.681346938014030457e+00,7.231462001800537109e+00
6.743240356445312500e-02,4.425049424171447754e-01,8.140563964843750000e-01,5.488117933273315430e-01,6.711959838867187500e-03,4.577637463808059692e-02,6.947517439723014832e+00,6.981596469879150391e+00
6.884765625000000000e-02,0.000000000000000000e+00,1.621818602085113525e+00,-8.137320280075073242e-01,7.827758789062500000e-03,4.577637463808059692e-02,7.133579298853874207e+00,7.169985771179199219e+00
6.884765625000000000e-02,0.000000000000000000e+00,1.559257566928863525e+00,-1.540149688720703125e+00,8.119583129882812500e-03,0.000000000000000000e+00,7.450294554233551025e+00,7.210226535797119141e+00
6.867408752441406250e-02,-4.577637091279029846e-02,1.889801088720560074e+00,-5.190438032150268555e-01,8.979797363281250000e-03,3.051758557558059692e-02,7.441711470484733582e+00,7.400549411773681641e+00
6.838798522949218750e-02,0.000000000000000000e+00,1.903343260288238525e+00,-1.470551609992980957e+00,9.342193603515625000e-03,1.525879185646772385e-02,7.456302696838974953e+00,7.476227283477783203e+00
6.838798522949218750e-02,0.000000000000000000e+00,1.901435852050781250e+00,-2.092859029769897461e+00,9.828567504882812500e-03,0.000000000000000000e+00,7.397460937500000000e+00,7.615348815917968750e+00
6.838798522949218750e-02,0.000000000000000000e+00,1.901435852050781250e+00,-1.465994596481323242e+00,9.828567504882812500e-03,0.000000000000000000e+00,7.296466819941997528e+00,7.309222698211669922e+00
6.860351562500000000e-02,0.000000000000000000e+00,1.879882812500000000e+00,-2.419950246810913086e+00,9.258270263671875000e-03,-6.103515997529029846e-02,7.049941994249820709e+00,7.131546020507812500e+00
6.860351562500000000e-02,0.000000000000000000e+00,1.387405365705490112e+00,-1.440537214279174805e+00,8.794784545898437500e-03,-3.051757998764514923e-02,6.525707218796014786e+00,6.490291118621826172e+00
