# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-4.697132408618927002e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.727460861206054688e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-5.540826916694641113e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.405689477920532227e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-7.727619409561157227e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.730395793914794922e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.514238834381103516e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.404180049896240234e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-4.699245691299438477e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,2.272966623306274414e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.312986731529235840e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.723015308380126953e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.202564358711242676e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,4.046094894409179688e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-7.470471858978271484e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.640357732772827148e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.261451601982116699e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.718067646026611328e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-3.685400485992431641e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.395104646682739258e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-9.058255553245544434e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.396792650222778320e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-6.618306040763854980e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.640685081481933594e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.090830683708190918e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.558357238769531250e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-9.398117065429687500e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.722210884094238281e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-6.698807477951049805e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.397693634033203125e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-7.718585133552551270e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.396444082260131836e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-6.538818478584289551e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,4.284292697906494141e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-4.684812724590301514e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.233677148818969727e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.057050347328186035e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.394626379013061523e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-1.003962874412536621e+00,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.231600284576416016e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-9.952463507652282715e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.713764190673828125e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-5.839907526969909668e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.073870420455932617e+00
-3.558349907398223877e-01,0.000000000000000000e+00,8.056670427322387695e-01,-8.715444803237915039e-01,2.488422463648021221e-01,0.000000000000000000e+00,3.508185292594134808e+00,3.552717447280883789e+00
