# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.951868832111358643e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-5.523131489753723145e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.916474938392639160e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,7.683359086513519287e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.594629168510437012e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,1.435123383998870850e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.931125462055206299e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-5.646580457687377930e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.324187099933624268e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,7.759440690279006958e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.074023485183715820e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-4.869595766067504883e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.421602070331573486e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-8.118153363466262817e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.545174121856689453e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.531872391700744629e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.621665716171264648e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-2.405866980552673340e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.631376981735229492e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.707267999649047852e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885523200035095215e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-1.567606627941131592e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.057852625846862793e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,1.629862487316131592e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.289184570312500000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.717971801757812500e-02,-7.503922283649444580e-02
