# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,8.586496114730834961e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.476819396018981934e-02
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,1.536020636558532715e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.972095608711242676e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,1.056862831115722656e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.201972603797912598e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,4.849100410938262939e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.167937695980072021e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-1.850659370422363281e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.198980897665023804e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-2.189034521579742432e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.180395364761352539e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,9.893545508384704590e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.589335501194000244e-02
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,1.077858448028564453e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.700326442718505859e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-4.625847339630126953e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.811247169971466064e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-4.642608761787414551e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.806082129478454590e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,1.105797290802001953e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.233163475990295410e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,4.577302038669586182e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.806377917528152466e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-4.471589624881744385e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.885455787181854248e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-1.293152570724487305e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.579579889774322510e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,2.430114597082138062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.409271597862243652e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,3.851132988929748535e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.582020103931427002e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-1.070179224014282227e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.805635839700698853e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-5.379077196121215820e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,3.166312277317047119e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,1.003750920295715332e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,2.076399773359298706e-01
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-5.931688547134399414e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,8.317171037197113037e-02
8.544921875000000000e-04,0.000000000000000000e+00,1.971244812011718750e-01,-1.083784699440002441e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.323150634765625000e-01,1.801443099975585938e-01
8.544921875000000000e-04,0.000000000000000000e+00,2.339363116770982742e-01,-8.970310688018798828e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.097534207627177238e-01,2.589257061481475830e-01
8.544921875000000000e-04,0.000000000000000000e+00,2.154350280761718750e-01,-1.056886076927185059e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.055572509765625000e-01,-3.872833549976348877e-01
8.544921875000000000e-04,0.000000000000000000e+00,2.531051654368638992e-01,-6.127457618713378906e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.917694119736552238e-01,5.504058003425598145e-01
8.544921875000000000e-04,0.000000000000000000e+00,4.411697536706924438e-01,-1.774160265922546387e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.004882896319031715e-01,5.908199548721313477e-01
8.544921875000000000e-04,0.000000000000000000e+00,3.802299499511718750e-01,-7.598028779029846191e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.511688344180583954e-01,8.910830020904541016e-01
1.220703125000000000e-03,0.000000000000000000e+00,7.073402553796768188e-01,-3.296296298503875732e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.930755726993083954e-01,7.041707634925842285e-01
1.873016357421875000e-03,9.155274182558059692e-02,2.640724033117294312e-01,6.596267223358154297e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.159088246524333954e-01,9.022701978683471680e-01
2.197265625000000000e-03,0.000000000000000000e+00,8.881569206714630127e-01,-4.942277669906616211e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.103591930121183395e+00,9.534389972686767578e-01
2.500534057617187500e-03,1.373291164636611938e-01,3.347396552562713623e-01,3.757193088531494141e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.221084605902433395e+00,1.143912672996520996e+00
3.295898437500000000e-03,0.000000000000000000e+00,1.191234618425369263e+00,-1.894195437431335449e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.324844382703304291e+00,1.476040482521057129e+00
3.410339355468750000e-03,1.068115308880805969e-01,7.353782504796981812e-01,-8.733996152877807617e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.535034202039241791e+00,1.425475955009460449e+00
5.004882812500000000e-03,0.000000000000000000e+00,1.091957122087478638e+00,-2.171559333801269531e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.650238059461116791e+00,1.765216588973999023e+00
5.004882812500000000e-03,0.000000000000000000e+00,9.661674499511718750e-01,1.112296581268310547e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.654052737168967724e+00,1.559612393379211426e+00
5.004882812500000000e-03,0.000000000000000000e+00,1.217365279793739319e+00,-6.016487479209899902e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.885223399847745895e+00,1.904052972793579102e+00
5.004882812500000000e-03,0.000000000000000000e+00,1.112651824951171875e+00,-1.842293739318847656e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.841735842637717724e+00,1.848453044891357422e+00
5.126953125000000000e-03,0.000000000000000000e+00,1.240158088505268097e+00,-1.155609607696533203e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794815063476562500e+00,1.881822347640991211e+00
5.439758300781250000e-03,9.155274182558059692e-02,9.009361118078231812e-01,-4.450523853302001953e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.794815063476562500e+00,1.086776971817016602e+00
5.859375000000000000e-03,0.000000000000000000e+00,1.021099090576171875e+00,8.032584190368652344e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.794815063476562500e+00,1.801282405853271484e+00
5.859375000000000000e-03,0.000000000000000000e+00,1.021099090576171875e+00,-1.818054795265197754e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.776681423187255859e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-7.500457763671875000e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.059730291366577148e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-9.004672169685363770e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.798503398895263672e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-7.301746606826782227e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.801183342933654785e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,1.780076026916503906e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.803302764892578125e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.607511758804321289e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.716468095779418945e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.727037072181701660e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.628961801528930664e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.015307307243347168e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.903916597366333008e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.172561526298522949e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.768498659133911133e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.577314853668212891e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.537694096565246582e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.083263397216796875e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,2.022966861724853516e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.855981349945068359e-02,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.607428431510925293e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-2.382449150085449219e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.812708735466003418e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.479133129119873047e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.772257924079895020e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-3.266903162002563477e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.820196747779846191e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-2.217419624328613281e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.862903118133544922e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.135825037956237793e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.774539589881896973e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.301233649253845215e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.584857463836669922e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-7.330884933471679688e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.796695351600646973e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-2.437953472137451172e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.757812500000000000e+00,1.627006292343139648e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.457155227661132812e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.717376708984375000e+00,1.777459859848022461e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.535869598388671875e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.651763913221657276e+00,1.504194498062133789e+00
5.981445312500000000e-03,0.000000000000000000e+00,1.002788543701171875e+00,-1.287426352500915527e+00,1.850128173828125000e-04,0.000000000000000000e+00,1.671981811523437500e+00,1.681059241294860840e+00
6.103515625000000000e-03,0.000000000000000000e+00,9.844779968261718750e-01,2.228951454162597656e-02,1.850128173828125000e-04,0.000000000000000000e+00,1.576995846815407276e+00,1.637686491012573242e+00
6.103515625000000000e-03,0.000000000000000000e+00,9.844779968261718750e-01,-7.960553169250488281e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.574325561523437500e+00,2.060965061187744141e+00
6.103515625000000000e-03,0.000000000000000000e+00,5.054473578929901123e-01,-8.051277399063110352e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.154708839952945709e+00,1.215809941291809082e+00
6.103515625000000000e-03,0.000000000000000000e+00,2.077102363109588623e-01,-1.949674367904663086e+00,1.850128173828125000e-04,0.000000000000000000e+00,8.335113078355789185e-01,1.065592646598815918e+00
6.103515625000000000e-03,0.000000000000000000e+00,-5.270958542823791504e-01,-8.217473626136779785e-01,1.850128173828125000e-04,0.000000000000000000e+00,1.079558879137039185e-01,4.792201817035675049e-01
6.103515625000000000e-03,0.000000000000000000e+00,-1.282787382602691650e+00,-3.303743600845336914e-01,2.460479736328125000e-04,1.525878999382257462e-02,-6.404877183958888054e-01,-3.293157517910003662e-01
1.943588256835937500e-03,-2.441406548023223877e-01,-5.807876586914062500e-01,9.631307125091552734e-01,3.070831298828125000e-04,0.000000000000000000e+00,-1.404190152883529663e+00,-1.100058078765869141e+00
1.249313354492187500e-03,0.000000000000000000e+00,-9.703636746853590012e-01,1.667183399200439453e+00,3.070831298828125000e-04,0.000000000000000000e+00,-2.108001798391342163e+00,-1.573636412620544434e+00
1.249313354492187500e-03,0.000000000000000000e+00,-3.421878933906555176e+00,2.416103839874267578e+00,6.866455078125000000e-05,-1.525878999382257462e-02,-3.068542567081749439e+00,-2.841577053070068359e+00
-6.227493286132812500e-03,-6.103516221046447754e-01,-2.255438566207885742e-01,1.503438234329223633e+00,-4.310607910156250000e-04,-3.051757998764514923e-02,-3.728485191240906715e+00,-3.339639663696289062e+00
