# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
6.387138366699218750e-02,0.000000000000000000e+00,2.353096008300781250e+00,-3.619020462036132812e+00,1.788520812988281250e-02,0.000000000000000000e+00,5.633830994367599487e+00,5.802144050598144531e+00
6.387138366699218750e-02,0.000000000000000000e+00,1.860618561506271362e+00,-2.070986986160278320e+00,1.788520812988281250e-02,0.000000000000000000e+00,5.101108521223068237e+00,5.142059326171875000e+00
6.680488586425781250e-02,2.593994438648223877e-01,4.953383803367614746e-01,-5.543895959854125977e-01,1.609992980957031250e-02,-1.373291164636611938e-01,4.892921417951583862e+00,4.820177078247070312e+00
6.835937500000000000e-02,0.000000000000000000e+00,-4.804611802101135254e-01,-5.420405864715576172e-01,1.348876953125000000e-02,-1.831054836511611938e-01,4.571819275617599487e+00,4.423403739929199219e+00
6.835937500000000000e-02,0.000000000000000000e+00,-1.782989561557769775e+00,1.591428041458129883e+00,1.042556762695312500e-02,-1.831054836511611938e-01,3.718662232160568237e+00,3.905383110046386719e+00
6.585121154785156250e-02,-5.035400986671447754e-01,-2.070045471191406250e+00,2.207620620727539062e+00,7.551193237304687500e-03,-1.678466945886611938e-01,2.773570924997329712e+00,3.114040613174438477e+00
5.590057373046875000e-02,-5.798340439796447754e-01,-2.870178282260894775e+00,2.227776527404785156e+00,5.237579345703125000e-03,-9.155274927616119385e-02,1.440811067819595337e+00,1.907170414924621582e+00
4.439163208007812500e-02,-5.035400986671447754e-01,-2.966880857944488525e+00,2.487248659133911133e+00,3.993988037109375000e-03,-3.051759302616119385e-02,8.373251557350158691e-02,3.935274183750152588e-01
4.130935668945312500e-02,-1.373291611671447754e-01,-4.087448179721832275e+00,2.184361934661865234e+00,2.685546875000000000e-03,-7.629396021366119385e-02,-1.109981626272201538e+00,-8.617175221443176270e-01
3.590393066406250000e-02,-3.509522080421447754e-01,-5.149841368198394775e+00,4.197116374969482422e+00,1.001358032226562500e-03,-1.525879055261611938e-01,-1.564598172903060913e+00,-1.952457070350646973e+00
2.877998352050781250e-02,-5.645752549171447754e-01,-4.071807920001447201e+00,4.147341728210449219e+00,-2.635955810546875000e-03,-2.136230766773223877e-01,-2.252483427524566650e+00,-2.034365892410278320e+00
2.263641357421875000e-02,-4.272461533546447754e-01,-4.449844360351562500e+00,4.112590312957763672e+00,-7.528305053710937500e-03,-3.967285454273223877e-01,-2.356720030307769775e+00,-2.485481262207031250e+00
1.371574401855468750e-02,-5.035400986671447754e-01,-3.208923280239105225e+00,3.189606189727783203e+00,-1.309394836425781250e-02,-2.441406548023223877e-01,-2.679729521274566650e+00,-2.565287590026855469e+00
7.196426391601562500e-03,-3.814697861671447754e-01,-2.083396822214126587e+00,1.978535175323486328e+00,-1.860046386718750000e-02,-2.899170219898223877e-01,-1.933765470981597900e+00,-2.215762853622436523e+00
2.424240112304687500e-03,-2.593994736671447754e-01,-7.905958890914916992e-01,5.677936673164367676e-01,-2.383995056152343750e-02,-3.662109673023223877e-01,-1.260566771030426025e+00,-1.597415328025817871e+00
-2.193450927734375000e-04,-1.525884773582220078e-02,-5.550383338704705238e-01,1.346964240074157715e-01,-2.905845642089843750e-02,-2.746582329273223877e-01,-5.065917391330003738e-01,-8.222051262855529785e-01
-6.313323974609375000e-04,-1.220703199505805969e-01,-4.983901903033256531e-01,4.694114625453948975e-01,-3.396034240722656250e-02,-2.899170219898223877e-01,2.905846238136291504e-01,-2.499205619096755981e-01
-6.355285644531250000e-03,-3.814697563648223877e-01,5.218506306409835815e-01,-6.986872553825378418e-01,-3.776168823242187500e-02,-2.746582329273223877e-01,1.448631376028060913e+00,9.622716903686523438e-01
-8.903503417968750000e-03,0.000000000000000000e+00,1.956939548254013062e-01,-2.227921187877655029e-01,-4.031562805175781250e-02,-9.155276417732238770e-02,2.063274472951889038e+00,1.702038407325744629e+00
-9.107589721679687500e-03,-7.629395276308059692e-02,-2.079010233283042908e-01,-5.604600310325622559e-01,-4.219436645507812500e-02,-1.220703423023223877e-01,2.866554349660873413e+00,3.069095611572265625e+00
-9.492874145507812500e-03,0.000000000000000000e+00,-7.225036919116973877e-01,-7.738709449768066406e-02,-4.427719116210937500e-02,-1.068115532398223877e-01,3.555393308401107788e+00,3.555397033691406250e+00
-9.492874145507812500e-03,0.000000000000000000e+00,-9.971618950366973877e-01,1.598683595657348633e-01,-4.467773437500000000e-02,-1.525878999382257462e-02,3.738403351977467537e+00,3.777589082717895508e+00
-9.492874145507812500e-03,0.000000000000000000e+00,-8.911132812500000000e-01,1.311872959136962891e+00,-4.492187500000000000e-02,0.000000000000000000e+00,4.103183776140213013e+00,4.117794036865234375e+00
-9.492874145507812500e-03,0.000000000000000000e+00,-8.911132812500000000e-01,4.894260168075561523e-01,-4.492187500000000000e-02,0.000000000000000000e+00,4.181766539812088013e+00,4.073769569396972656e+00
-9.910583496093750000e-03,-4.577637091279029846e-02,1.485824920237064362e-01,-3.307727575302124023e-01,-4.274368286132812500e-02,1.525879055261611938e-01,3.482151003554463387e+00,3.698796033859252930e+00
-1.010322570800781250e-02,0.000000000000000000e+00,1.237869560718536377e-01,-9.150781631469726562e-01,-3.972053527832031250e-02,1.831054836511611938e-01,2.946281403303146362e+00,3.283956766128540039e+00
-9.765625000000000000e-03,0.000000000000000000e+00,2.899170219898223877e-01,-4.831368923187255859e-01,-3.697776794433593750e-02,1.525879055261611938e-01,2.484512291848659515e+00,2.641688346862792969e+00
-5.086898803710937500e-03,4.882812798023223877e-01,9.622574150562286377e-01,-9.836761355400085449e-01,-3.429222106933593750e-02,1.373291164636611938e-01,4.158306211233139038e+00,3.160066604614257812e+00
4.577636718750000000e-04,1.983643174171447754e-01,4.625320613384246826e+00,-4.309562206268310547e+00,-3.178024291992187500e-02,2.136230617761611938e-01,6.090164393186569214e+00,5.351674079895019531e+00
1.264190673828125000e-02,7.781983613967895508e-01,4.022979855537414551e+00,-3.783803224563598633e+00,-2.797126770019531250e-02,1.983642876148223877e-01,8.204174220561981201e+00,7.796999454498291016e+00
2.125358581542968750e-02,3.814698457717895508e-01,5.966568112373352051e+00,-5.387578010559082031e+00,-2.252960205078125000e-02,3.204346001148223877e-01,8.775615870952606201e+00,8.538518905639648438e+00
4.114723205566406250e-02,1.205444455146789551e+00,6.126213192939758301e+00,-6.887862682342529297e+00,-1.703643798828125000e-02,2.899170219898223877e-01,1.032981890439987183e+01,9.833580017089843750e+00
6.559181213378906250e-02,1.678466916084289551e+00,4.780578732490539551e+00,-5.393884658813476562e+00,-9.025573730468750000e-03,4.882813096046447754e-01,1.059989941120147705e+01,1.065369892120361328e+01
9.929847717285156250e-02,2.151489496231079102e+00,2.563095092773437500e+00,-3.067907571792602539e+00,1.194000244140625000e-03,6.713867783546447754e-01,1.067771923542022705e+01,1.097849178314208984e+01
1.349124908447265625e-01,1.815796136856079102e+00,1.701736450195312500e+00,-2.442985057830810547e+00,1.340293884277343750e-02,6.256104111671447754e-01,9.012127041816711426e+00,9.525327682495117188e+00
1.616249084472656250e-01,1.327514886856079102e+00,-1.592636108398437500e-01,4.211724400520324707e-01,2.562713623046875000e-02,7.324219346046447754e-01,6.385516986250877380e+00,6.740364551544189453e+00
1.826477050781250000e-01,1.190185785293579102e+00,-3.484725952148437500e-01,2.887699604034423828e-01,3.615760803222656250e-02,6.713867783546447754e-01,5.043887972831726074e+00,5.310895919799804688e+00
1.987590789794921875e-01,7.171633243560791016e-01,-1.134490966796875000e+00,1.204519033432006836e+00,4.605484008789062500e-02,5.493164658546447754e-01,3.693580508232116699e+00,4.039229869842529297e+00
2.040691375732421875e-01,1.220705509185791016e-01,-1.063537597656250000e+00,9.221848249435424805e-01,5.334854125976562500e-02,3.204346299171447754e-01,3.373336687684059143e+00,3.522261381149291992e+00
2.042236328125000000e-01,0.000000000000000000e+00,-7.925031194463372231e-01,-6.159898042678833008e-01,5.671119689941406250e-02,1.068115830421447754e-01,3.136062502861022949e+00,3.393023014068603516e+00
2.012672424316406250e-01,-4.425049126148223877e-01,-6.752011179924011230e-02,-8.066360950469970703e-01,5.657768249511718750e-02,-1.220703199505805969e-01,3.650379197672009468e+00,3.659685850143432617e+00
1.910495758056640625e-01,-6.713867783546447754e-01,-7.934570312500000000e-02,5.970110893249511719e-01,5.139541625976562500e-02,-3.204346001148223877e-01,3.704738616943359375e+00,3.668565988540649414e+00
1.755275726318359375e-01,-7.781983017921447754e-01,5.279541015625000000e-01,-2.268187999725341797e-01,4.301261901855468750e-02,-5.187988877296447754e-01,4.189872801303863525e+00,3.841791391372680664e+00
1.637992858886718750e-01,-8.544922471046447754e-01,-1.220703721046447754e-01,-3.239331543445587158e-01,3.405380249023437500e-02,-4.882813096046447754e-01,4.353332579135894775e+00,3.736206054687500000e+00
1.417045593261718750e-01,-1.266479611396789551e+00,4.537582397460937500e-01,6.956064701080322266e-02,2.587318420410156250e-02,-5.798340439796447754e-01,3.609657287597656250e+00,3.974826335906982422e+00
1.325759887695312500e-01,-3.356934785842895508e-01,-1.526260375976562500e+00,1.205259561538696289e+00,1.527976989746093750e-02,-5.798340439796447754e-01,2.985000610351562500e+00,8.951001167297363281e-01
1.064262390136718750e-01,-2.197265863418579102e+00,-8.409498929977416992e-01,2.778223276138305664e+00,3.513336181640625000e-03,-5.950928330421447754e-01,1.903533816337585449e+00,2.027011394500732422e+00
9.414291381835937500e-02,-1.525902654975652695e-02,-4.007530094124376774e+00,3.755148172378540039e+00,-5.506515502929687500e-03,-1.525879502296447754e-01,6.674528121948242188e-04,5.815641880035400391e-01
9.244537353515625000e-02,-4.882812798023223877e-01,-6.458664149045944214e+00,6.055556297302246094e+00,-8.790969848632812500e-03,-1.678467392921447754e-01,-1.467514157295227051e+00,-6.850383877754211426e-01
7.484054565429687500e-02,-1.007080197334289551e+00,-7.290840268135070801e+00,7.607051849365234375e+00,-1.162147521972656250e-02,-6.103521585464477539e-02,-4.423236966133117676e+00,-3.623428583145141602e+00
6.563949584960937500e-02,-5.493165254592895508e-01,-9.122848629951477051e+00,7.676463127136230469e+00,-1.911163330078125000e-02,-3.509522080421447754e-01,-5.316829800605773926e+00,-4.722559452056884766e+00
5.081939697265625000e-02,-8.697510957717895508e-01,-6.459045528434216976e+00,5.651681900024414062e+00,-2.618217468261718750e-02,-3.051758408546447754e-01,-5.162239193916320801e+00,-5.323666095733642578e+00
3.907012939453125000e-02,-8.239747285842895508e-01,-6.636238038539886475e+00,7.643248081207275391e+00,-3.553199768066406250e-02,-4.425049424171447754e-01,-3.101444361731410027e+00,-3.332773923873901367e+00
1.568031311035156250e-02,-1.144409298896789551e+00,-3.016471713781356812e+00,3.343894720077514648e+00,-4.550361633300781250e-02,-5.950928330421447754e-01,-1.710605531930923462e+00,-2.238712310791015625e+00
2.759933471679687500e-03,-7.171632051467895508e-01,-1.424787044525146484e-01,1.106561541557312012e+00,-5.767250061035156250e-02,-6.408692002296447754e-01,1.645755946636199951e+00,1.223157048225402832e-01
-3.570556640625000000e-03,-7.629406452178955078e-02,2.015877008438110352e+00,-2.798162698745727539e+00,-6.536674499511718750e-02,-4.882813096046447754e-01,3.370189845561981201e+00,2.804987668991088867e+00
-7.371902465820312500e-03,-2.746583223342895508e-01,2.384186029434204102e+00,-1.528747916221618652e+00,-7.323074340820312500e-02,-3.204346299171447754e-01,5.913925409317016602e+00,5.184544563293457031e+00
-1.048660278320312500e-02,-1.525890734046697617e-02,2.711487053893506527e+00,-3.329112291336059570e+00,-7.687187194824218750e-02,-2.441406846046447754e-01,7.611751794815063477e+00,7.199552536010742188e+00
-5.931854248046875000e-03,8.239746689796447754e-01,1.441574037075042725e+00,-1.485475420951843262e+00,-7.851219177246093750e-02,0.000000000000000000e+00,9.155845761299133301e+00,8.647559165954589844e+00
4.837036132812500000e-03,6.103516221046447754e-01,-1.170730710029602051e+00,6.084392666816711426e-01,-7.837104797363281250e-02,4.577637091279029846e-02,9.942245595157146454e+00,9.825542449951171875e+00
9.643554687500000000e-03,0.000000000000000000e+00,-2.501297056674957275e+00,2.757982492446899414e+00,-7.073211669921875000e-02,5.187988877296447754e-01,8.875560760498046875e+00,9.358532905578613281e+00
9.643554687500000000e-03,0.000000000000000000e+00,-2.872276425361633301e+00,2.779585838317871094e+00,-6.111526489257812500e-02,5.187988877296447754e-01,7.868385314941406250e+00,8.352225303649902344e+00
5.489349365234375000e-03,-6.866455674171447754e-01,-2.683448851108551025e+00,2.873033523559570312e+00,-4.948997497558593750e-02,8.392334580421447754e-01,6.007480621337890625e+00,7.555913925170898438e+00
-1.028060913085937500e-02,-1.159668087959289551e+00,-3.362654447555541992e-01,-9.339988231658935547e-01,-3.821182250976562500e-02,7.019043564796447754e-01,4.688167572021484375e+00,5.037341117858886719e+00
-2.725028991699218750e-02,-8.087159395217895508e-01,2.391243159770965576e+00,-2.366809129714965820e+00,-2.502441406250000000e-02,7.324219346046447754e-01,2.779292955994606018e+00,3.453126192092895508e+00
-2.866935729980468750e-02,4.730224907398223877e-01,2.200889617204666138e+00,-3.489573955535888672e+00,-1.517295837402343750e-02,3.356934189796447754e-01,1.130008518695831299e+00,1.721227288246154785e+00
-2.297210693359375000e-02,6.103521585464477539e-02,3.200340270996093750e+00,-2.614398956298828125e+00,-9.891510009765625000e-03,3.967285752296447754e-01,-2.575876116752624512e-01,3.390230238437652588e-01
-2.035140991210937500e-02,6.561279892921447754e-01,2.642440795898437500e+00,-3.875430345535278320e+00,-7.717132568359375000e-03,-1.525879055261611938e-01,-7.980346977710723877e-01,-5.068094730377197266e-01
-1.133537292480468750e-02,7.019043564796447754e-01,1.482391298748552799e+00,-1.266622543334960938e+00,-1.119995117187500000e-02,-1.983642727136611938e-01,-1.245594114065170288e+00,-1.318984508514404297e+00
1.146316528320312500e-03,7.171631455421447754e-01,2.862548887729644775e+00,-2.583731174468994141e+00,-1.400375366210937500e-02,-3.051758110523223877e-01,3.270244896411895752e+00,1.010560870170593262e+00
1.258850097656250000e-02,6.866455674171447754e-01,6.300354182720184326e+00,-7.018386840820312500e+00,-1.828956604003906250e-02,-4.882813096046447754e-01,7.569885611534118652e+00,5.989826202392578125e+00
3.429412841796875000e-02,1.403808712959289551e+00,3.109932065010070801e+00,-3.253208637237548828e+00,-2.374839782714843750e-02,-3.051758408546447754e-01,1.004228627681732178e+01,9.388378143310546875e+00
4.782676696777343750e-02,8.239747285842895508e-01,7.315063595771789551e+00,-5.934134483337402344e+00,-2.627182006835937500e-02,-6.103521585464477539e-02,1.124324834346771240e+01,1.128208351135253906e+01
8.554267883300781250e-02,2.609253168106079102e+00,2.227783203125000000e+00,-2.402314662933349609e+00,-2.665901184082031250e-02,-1.525878999382257462e-02,1.359663033671677113e+01,1.336876487731933594e+01
1.145534515380859375e-01,1.510620355606079102e+00,3.775596618652343750e+00,-2.991989612579345703e+00,-2.138519287109375000e-02,7.629395127296447754e-01,1.236448299884796143e+01,1.271193122863769531e+01
1.553649902343750000e-01,2.166748285293579102e+00,-4.274368286132812500e-01,-6.249189376831054688e-02,-1.617813110351562500e-02,2.593994736671447754e-01,1.171464907377958298e+01,1.180025863647460938e+01
1.730518341064453125e-01,6.866457462310791016e-01,1.675796508789062500e+00,-1.948027908802032471e-01,-3.589630126953125000e-03,7.934570908546447754e-01,1.091432559490203857e+01,1.119233894348144531e+01
1.969089508056640625e-01,2.212524652481079102e+00,-8.398056030273437500e-01,-1.427364349365234375e-01,6.040573120117187500e-03,8.239746689796447754e-01,9.774017214775085449e+00,9.807444572448730469e+00
2.175807952880859375e-01,9.155297279357910156e-02,-3.479003906250000000e-01,4.237173199653625488e-01,1.921463012695312500e-02,6.256104111671447754e-01,8.790874361991882324e+00,8.876877784729003906e+00
2.149906158447265625e-01,1.525878999382257462e-02,4.285814752802252769e-01,-4.032799005508422852e-01,3.229904174804687500e-02,1.037597775459289551e+00,6.009483098983764648e+00,6.945502281188964844e+00
2.164592742919921875e-01,1.983642727136611938e-01,9.174345433712005615e-02,-1.324800550937652588e-01,4.268074035644531250e-02,7.476807832717895508e-01,5.057525396347045898e+00,5.298369407653808594e+00
2.183742523193359375e-01,0.000000000000000000e+00,1.176834115758538246e-01,-1.572626829147338867e-02,5.220031738281250000e-02,3.356934785842895508e-01,4.453563451766967773e+00,4.643059730529785156e+00
2.178020477294921875e-01,0.000000000000000000e+00,-7.913590073585510254e-01,9.588357210159301758e-01,5.933570861816406250e-02,3.967286348342895508e-01,2.451991736888885498e+00,3.042402982711791992e+00
2.176799774169921875e-01,0.000000000000000000e+00,-2.162551939487457275e+00,2.490010738372802734e+00,6.015968322753906250e-02,-1.525879185646772385e-02,2.211952155455946922e+00,2.268861055374145508e+00
2.144870758056640625e-01,-1.678467094898223877e-01,-3.229332059621810913e+00,2.736717224121093750e+00,5.883026123046875000e-02,-2.899170219898223877e-01,1.539611756801605225e+00,1.718301773071289062e+00
2.116451263427734375e-01,-3.356933891773223877e-01,-4.895401090383529663e+00,4.371181488037109375e+00,5.067253112792968750e-02,-4.882813096046447754e-01,1.684951782226562500e+00,1.618022203445434570e+00
2.021408081054687500e-01,-6.256104111671447754e-01,-5.385589659214019775e+00,5.537621974945068359e+00,3.949737548828125000e-02,-6.866455674171447754e-01,1.529026031494140625e+00,7.144483327865600586e-01
1.932086944580078125e-01,-7.476807236671447754e-01,-7.393646299839019775e+00,7.664667129516601562e+00,2.709579467773437500e-02,-9.002686142921447754e-01,1.713848114013671875e+00,1.419038414955139160e+00
1.710872650146484375e-01,-1.632690548896789551e+00,-7.705688595771789551e+00,8.273184776306152344e+00,1.314353942871093750e-02,-9.155274033546447754e-01,8.140562772750854492e-01,9.025421142578125000e-01
1.437892913818359375e-01,-1.907348752021789551e+00,-7.694244503974914551e+00,8.209818840026855469e+00,-4.016876220703125000e-03,-1.144409298896789551e+00,8.307456970214843750e-01,6.462467908859252930e-01
1.107349395751953125e-01,-2.731323480606079102e+00,-6.251716613769531250e+00,6.383653640747070312e+00,-2.487182617187500000e-02,-1.251220822334289551e+00,2.136135101318359375e+00,2.176808834075927734e+00
7.472610473632812500e-02,-6.408693790435791016e-01,-8.367538452148437500e+00,8.402651786804199219e+00,-3.749084472656250000e-02,-2.288819551467895508e-01,-1.426506042480468750e+00,-1.708072423934936523e-01
6.663322448730468750e-02,-1.037597894668579102e+00,-8.424377441406250000e+00,7.099773406982421875e+00,-4.153633117675781250e-02,-4.577637910842895508e-01,-2.185344696044921875e+00,-1.682817935943603516e+00
4.127120971679687500e-02,-1.358032464981079102e+00,-5.938148498535156250e+00,5.187153816223144531e+00,-4.823112487792968750e-02,-2.899171113967895508e-01,-2.673435211181640625e+00,-1.487712144851684570e+00
2.671432495117187500e-02,-1.174926996231079102e+00,-5.705070495605468750e+00,6.496580600738525391e+00,-5.790901184082031250e-02,-8.239747285842895508e-01,1.193428337574005127e+00,-6.557732224464416504e-01
2.601623535156250000e-03,-9.155275821685791016e-01,-1.846503913402557373e+00,1.992422580718994141e+00,-6.805801391601562500e-02,-5.493165254592895508e-01,1.471138209104537964e+00,1.343782067298889160e+00
-6.942749023437500000e-03,-5.798342227935791016e-01,7.102969884872436523e-01,-1.008850932121276855e+00,-8.055686950683593750e-02,-5.645753145217895508e-01,5.245018362998962402e+00,3.880516767501831055e+00
-1.198959350585937500e-02,-3.051781654357910156e-02,3.465271353721618652e+00,-3.592741966247558594e+00,-8.892631530761718750e-02,-5.950928926467895508e-01,7.731438040733337402e+00,6.892361640930175781e+00
-1.352119445800781250e-02,0.000000000000000000e+00,3.183364986442029476e+00,-1.990374326705932617e+00,-9.439277648925781250e-02,-1.525880098342895508e-01,9.374142050743103027e+00,8.974167823791503906e+00
-1.352119445800781250e-02,0.000000000000000000e+00,3.704452544450759888e+00,-3.246434450149536133e+00,-9.495925903320312500e-02,-1.525878999382257462e-02,1.087675106711685658e+01,1.020281219482421875e+01
-1.399993896484375000e-03,1.419067502021789551e+00,6.767271459102630615e-01,-1.352373719215393066e+00,-9.497070312500000000e-02,3.051757998764514923e-02,1.175661098584532738e+01,1.140226078033447266e+01
6.853103637695312500e-03,1.678467988967895508e-01,-9.424211382865905762e-01,8.251342177391052246e-01,-8.308029174804687500e-02,8.697510957717895508e-01,9.502029299736022949e+00,1.005163478851318359e+01
1.195144653320312500e-02,4.577637910842895508e-01,-3.806305170059204102e+00,3.489448308944702148e+00,-7.174682617187500000e-02,8.697510957717895508e-01,8.609390139579772949e+00,8.726373672485351562e+00
1.452636718750000000e-02,-1.525878999382257462e-02,-3.477096675895154476e+00,3.597202777862548828e+00,-5.416679382324218750e-02,1.037597775459289551e+00,5.777931094169616699e+00,6.849956512451171875e+00
7.133483886718750000e-04,-1.052856564521789551e+00,-2.052497863769531250e+00,1.909394860267639160e+00,-3.820610046386718750e-02,9.765626192092895508e-01,4.193401217460632324e+00,4.680192470550537109e+00
-1.876640319824218750e-02,-1.052856564521789551e+00,2.101899385452270508e-01,2.377104759216308594e+00,-2.174568176269531250e-02,1.022338986396789551e+00,1.464652776718139648e+00,2.523843050003051758e+00
-2.410697937011718750e-02,6.103515997529029846e-02,1.097488459199666977e+00,-2.617469310760498047e+00,-8.592605590820312500e-03,5.493165254592895508e-01,5.475995540618896484e-01,9.735772609710693359e-01
-2.145004272460937500e-02,1.525879204273223877e-01,2.002143889665603638e+00,-6.106327772140502930e-01,1.804351806640625000e-03,6.713868379592895508e-01,-2.037143975496292114e+00,-3.815034329891204834e-01
-2.120971679687500000e-02,1.525878999382257462e-02,3.031349240802228451e+00,-2.500615358352661133e+00,6.097793579101562500e-03,9.155285358428955078e-02,-2.313900291919708252e+00,-2.117032051086425781e+00
-1.852798461914062500e-02,3.814697563648223877e-01,2.554130584001541138e+00,-1.106770634651184082e+00,6.153106689453125000e-03,-1.983642727136611938e-01,-3.058624356985092163e+00,-2.753517150878906250e+00
-9.941101074218750000e-03,5.035400986671447754e-01,1.576995848678052425e+00,-1.293347001075744629e+00,-2.067565917968750000e-03,-5.340576767921447754e-01,-1.967906951904296875e+00,-2.441270112991333008e+00
