# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.991489276289939880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.761088222265243530e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.754850685596466064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.347975462675094604e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236239194869995117e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.192879214882850647e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.209779232740402222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.636816382408142090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323085814714431763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.403542101383209229e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.945502966642379761e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.406269967555999756e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.041208654642105103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.669533789157867432e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.071842312812805176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.496290445327758789e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.325274586677551270e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.596966624259948730e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.051752269268035889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.837923407554626465e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.724543705582618713e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.514919340610504150e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.471273124217987061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.611076533794403076e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.915504366159439087e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.148223370313644409e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.822864294052124023e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004668176174163818e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.049046710133552551e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.591959714889526367e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.230325341224670410e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.440197885036468506e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.768852889537811279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.949034124612808228e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.029017917811870575e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.004444092512130737e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.276434242725372314e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.306334257125854492e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.052675887942314148e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.864628680050373077e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.459215402603149414e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.825259864330291748e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.108345210552215576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067640185356140137e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.147807668894529343e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.727739162743091583e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.321433395147323608e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.066535338759422302e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.265311092138290405e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.370299339294433594e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.713971197605133057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.168163150548934937e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.082216650247573853e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.480667710304260254e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138348951935768127e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.553029119968414307e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.139019548892974854e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.145906865596771240e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.109407007694244385e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.079918742179870605e-01
